country,year,life_expectancy,mean_years_schooling,expected_years_schooling,gni_per_capita,co2_per_capita,material_footprint,IEV,MYSI,EYSI,IE,gni_capped,IR,ID,CO2_overshoot,MF_overshoot,IIE,SDI,SDI_level
Zimbabwe,2016,72.7,12.99,17.16,11558.0,10.924,6.261,0.8107692307692308,0.866,0.9533333333333334,0.9096666666666666,11558.0,0.7175091245522848,0.8088518614479817,6.2781609195402295,1.0,3.6390804597701147,0.2222681994503298,Faible (<0.3)
Malawi,2016,73.03,13.9,17.7,12394.0,11.862,7.324,0.8158461538461539,0.9266666666666666,0.9833333333333333,0.955,12394.0,0.7280580481767911,0.8278008786541114,6.817241379310345,1.0770588235294118,3.9471501014198784,0.20972115510791772,Faible (<0.3)
Cuba,2017,79.87,6.89,10.99,8127.0,2.533,6.676,0.9210769230769231,0.4593333333333333,0.6105555555555555,0.5349444444444444,8127.0,0.6643094128365433,0.6891678297067435,1.4557471264367816,1.0,1.2278735632183908,0.5612693768732664,Élevé (0.5–0.65)
Costa Rica,2017,80.37,7.96,12.46,16534.0,1.466,8.186,0.9287692307692308,0.5306666666666666,0.6922222222222223,0.6114444444444445,16534.0,0.7715932740420077,0.7595407608276075,1.0,1.2038235294117647,1.1019117647058825,0.6892936305388669,Très élevé (>0.65)
Sri Lanka,2017,75.87,9.22,13.38,11197.0,0.805,4.684,0.8595384615384616,0.6146666666666667,0.7433333333333334,0.679,11197.0,0.7127158312415364,0.7464782613633133,1.0,1.0,1.0,0.7464782613633133,Très élevé (>0.65)
Albania,2017,63.37,10.02,13.8,13209.0,3.928,7.539,0.6672307692307692,0.6679999999999999,0.7666666666666667,0.7173333333333334,13209.0,0.737678173047765,0.706786106290862,2.257471264367816,1.1086764705882353,1.6830738674780257,0.4199376628370649,Moyen (0.3–0.5)
Armenia,2017,64.07,11.14,15.5,14440.0,4.927,8.704,0.6779999999999999,0.7426666666666667,0.8611111111111112,0.8018888888888889,14440.0,0.7511378003423783,0.7419155993928962,2.8316091954022986,1.28,2.055804597701149,0.36088818957916735,Moyen (0.3–0.5)
Georgia,2017,65.46,12.14,16.18,15853.0,5.517,10.087,0.6993846153846153,0.8093333333333333,0.8988888888888888,0.854111111111111,15853.0,0.765239853368668,0.7703285760788579,3.170689655172414,1.4833823529411765,2.3270360040567954,0.331034231845111,Moyen (0.3–0.5)
Ecuador,2017,66.16,12.93,16.38,17573.0,5.991,10.277,0.7101538461538461,0.862,0.9099999999999999,0.8859999999999999,17573.0,0.7807993303016433,0.7890572826230751,3.443103448275862,1.5113235294117646,2.4772134888438133,0.3185261529442708,Moyen (0.3–0.5)
Tunisia,2017,67.52,14.7,18.7,19210.0,7.017,12.163,0.7310769230769231,0.98,1.0388888888888888,1.0,19210.0,0.7942534630263233,0.8342714804037055,4.0327586206896555,1.7886764705882354,2.9107175456389456,0.28662055569551,Faible (<0.3)
Moldova,2017,68.68,7.14,11.22,20529.0,7.642,13.805,0.748923076923077,0.476,0.6233333333333334,0.5496666666666667,20529.0,0.8042847031329277,0.6918025219522249,4.391954022988506,2.0301470588235295,3.211050540906018,0.21544429560956974,Faible (<0.3)
Ukraine,2017,69.35,8.05,12.21,21514.0,8.607,14.596,0.7592307692307692,0.5366666666666667,0.6783333333333333,0.6075,21514.0,0.8113639851754757,0.7206293335799244,4.94655172413793,2.146470588235294,3.5465111561866123,0.20319387190502494,Faible (<0.3)
Thailand,2017,70.73,9.29,13.29,23776.0,9.796,16.068,0.7804615384615385,0.6193333333333333,0.7383333333333333,0.6788333333333333,23776.0,0.8264654469579402,0.7593577951424518,5.629885057471264,2.3629411764705885,3.9964131169709263,0.1900098345483376,Faible (<0.3)
Colombia,2017,71.4,9.94,13.62,24750.0,10.012,16.904,0.7907692307692309,0.6626666666666666,0.7566666666666666,0.7096666666666667,24750.0,0.8325301563994832,0.7759517452485022,5.7540229885057474,2.4858823529411764,4.119952670723462,0.18833996583563795,Faible (<0.3)
Peru,2017,72.42,11.31,15.28,26653.0,11.021,17.11,0.8064615384615385,0.754,0.8488888888888888,0.8014444444444444,26653.0,0.8437197948380712,0.816993197251874,6.333908045977012,2.5161764705882352,4.425042258282623,0.18462946782545583,Faible (<0.3)
Bolivia,2017,73.12,12.17,15.81,28230.0,12.346,20.117,0.8172307692307693,0.8113333333333334,0.8783333333333334,0.8448333333333333,28230.0,0.8524030111469083,0.8380184403432951,7.0954022988505745,2.9583823529411766,5.026892325895876,0.16670705995158674,Faible (<0.3)
Paraguay,2017,74.34,13.5,17.54,29204.0,12.366,20.411,0.8360000000000001,0.9,0.9744444444444444,0.9372222222222222,29204.0,0.8575268886132451,0.8758549736940092,7.106896551724137,3.001617647058824,5.054257099391481,0.17329054626039103,Faible (<0.3)
El Salvador,2017,75.28,14.23,18.28,30902.0,1.42,22.586,0.8504615384615385,0.9486666666666667,1.0155555555555555,0.9821111111111112,30902.0,0.8660638365851556,0.8976803849097204,1.0,3.321470588235294,2.160735294117647,0.41545134536079076,Moyen (0.3–0.5)
Vietnam,2017,76.68,6.9,10.14,32998.0,2.106,22.844,0.8720000000000001,0.46,0.5633333333333334,0.5116666666666667,32998.0,0.8759770270882891,0.7311370221773227,1.2103448275862068,3.3594117647058828,2.2848782961460445,0.3199894818951836,Moyen (0.3–0.5)
Philippines,2017,77.05,7.84,12.0,34409.0,2.946,22.303,0.8776923076923077,0.5226666666666666,0.6666666666666666,0.5946666666666667,34409.0,0.8823019125075562,0.7722259103805553,1.6931034482758622,3.279852941176471,2.4864781947261667,0.31057015179881753,Moyen (0.3–0.5)
Indonesia,2017,78.24,9.28,12.83,35528.0,3.798,25.845,0.8959999999999999,0.6186666666666666,0.7127777777777777,0.6657222222222221,35528.0,0.8871361430249037,0.8088421577058117,2.1827586206896554,3.800735294117647,2.9917469574036515,0.27035781074471443,Faible (<0.3)
Egypt,2017,79.44,10.01,14.36,36784.0,4.596,25.85,0.9144615384615384,0.6673333333333333,0.7977777777777777,0.7325555555555555,36784.0,0.8923840985908262,0.8424017837872467,2.6413793103448278,3.8014705882352944,3.221424949290061,0.26149973910548363,Faible (<0.3)
Morocco,2017,80.27,11.02,14.97,8674.0,5.174,3.606,0.9272307692307692,0.7346666666666667,0.8316666666666667,0.7831666666666667,8674.0,0.6741489103179084,0.7881325944086061,2.973563218390805,1.0,1.9867816091954025,0.39668808628029345,Moyen (0.3–0.5)
India,2017,69.34,12.16,15.96,6525.0,1.667,4.547,0.7590769230769231,0.8106666666666666,0.8866666666666667,0.8486666666666667,6525.0,0.6311449912791298,0.7408279476871925,1.0,1.0,1.0,0.7408279476871925,Très élevé (>0.65)
Bangladesh,2017,82.6,13.1,17.75,11267.0,7.158,6.257,0.9630769230769229,0.8733333333333333,0.9861111111111112,0.9297222222222222,11267.0,0.7136572428709156,0.8613267898992607,4.113793103448276,1.0,2.556896551724138,0.33686415248925905,Moyen (0.3–0.5)
Pakistan,2017,83.79,14.51,18.52,12712.0,7.909,7.245,0.9813846153846155,0.9673333333333333,1.028888888888889,0.9981111111111112,12712.0,0.731884885721353,0.894994372872241,4.545402298850575,1.0654411764705882,2.8054217376605814,0.3190231118757102,Moyen (0.3–0.5)
Nigeria,2017,55.3,7.23,11.12,5720.0,0.572,3.489,0.543076923076923,0.48200000000000004,0.6177777777777778,0.5498888888888889,5720.0,0.6112551586882812,0.567265376462584,1.0,1.0,1.0,0.567265376462584,Élevé (0.5–0.65)
Ethiopia,2017,65.86,8.07,11.75,2118.0,0.1,2.763,0.7055384615384616,0.538,0.6527777777777778,0.595388888888889,2118.0,0.4611818094642185,0.5786258913039063,1.0,1.0,1.0,0.5786258913039063,Élevé (0.5–0.65)
Kenya,2017,86.7,9.05,12.62,17910.0,10.1,10.916,1.0,0.6033333333333334,0.701111111111111,0.6522222222222223,17910.0,0.7836687219635321,0.7995446133931419,5.804597701149425,1.605294117647059,3.704945909398242,0.2158046656942973,Faible (<0.3)
Tanzania,2017,87.8,10.31,14.45,19701.0,10.786,12.545,1.0,0.6873333333333334,0.8027777777777777,0.7450555555555556,19701.0,0.798065870881811,0.8408963460979186,6.198850574712644,1.8448529411764707,4.021851757944558,0.20908188483995105,Faible (<0.3)
Ghana,2017,88.42,11.25,15.71,20603.0,11.992,13.838,1.0,0.75,0.8727777777777779,0.8113888888888889,20603.0,0.8048282281831193,0.867582437802174,6.891954022988506,2.035,4.463477011494254,0.19437367674752076,Faible (<0.3)
Senegal,2017,89.29,12.03,15.72,21054.0,13.383,14.11,1.0,0.8019999999999999,0.8733333333333334,0.8376666666666667,21054.0,0.808099169288038,0.8780352764686354,7.691379310344827,2.075,4.883189655172414,0.17980773602323544,Faible (<0.3)
France,2017,82.83,13.14,17.24,43085.0,5.542,18.664,0.9666153846153845,0.876,0.9577777777777777,0.9168888888888889,43085.0,0.916267813428743,0.9329627008034084,3.1850574712643676,2.7447058823529416,2.9648816768086546,0.314671141213174,Moyen (0.3–0.5)
Germany,2017,81.25,14.26,18.18,48911.0,9.438,21.57,0.9423076923076923,0.9506666666666667,1.01,0.9803333333333333,48911.0,0.9354258208118091,0.9524860416395128,5.424137931034483,3.172058823529412,4.298098377281947,0.22160638450575684,Faible (<0.3)
UK,2017,81.6,7.43,11.49,40337.0,6.478,18.037,0.9476923076923076,0.4953333333333333,0.6383333333333333,0.5668333333333333,40337.0,0.9063123726431096,0.7866838151738194,3.7229885057471264,2.6525,3.1877442528735633,0.24678385490450505,Faible (<0.3)
USA,2017,79.04,8.32,12.69,58425.0,16.553,28.389,0.9083076923076924,0.5546666666666666,0.705,0.6298333333333332,58425.0,0.9622747022094819,0.8195697129359217,9.513218390804598,4.1748529411764705,6.844035665990534,0.11974948012158056,Faible (<0.3)
Canada,2017,64.47,9.72,13.89,28379.0,15.853,28.626,0.6841538461538461,0.648,0.7716666666666667,0.7098333333333333,28379.0,0.8531981976349902,0.7455098122879312,9.110919540229885,4.209705882352941,6.660312711291413,0.111933154583575,Faible (<0.3)
Australia,2017,65.79,10.33,14.29,30153.0,15.203,34.492,0.7044615384615386,0.6886666666666666,0.7938888888888889,0.7412777777777777,30153.0,0.8623574597442905,0.7664935961362902,8.73735632183908,5.0723529411764705,6.904854631507775,0.11100792660263656,Faible (<0.3)
Japan,2017,84.03,11.32,15.82,40716.0,9.059,19.864,0.9850769230769231,0.7546666666666667,0.8788888888888889,0.8167777777777778,40716.0,0.9077250418705902,0.9005533754855424,5.206321839080459,2.9211764705882355,4.063749154834348,0.2216065365191696,Faible (<0.3)
South Korea,2017,67.76,12.08,16.04,36411.0,11.91,24.675,0.7347692307692308,0.8053333333333333,0.8911111111111111,0.8482222222222222,36411.0,0.8908445323488036,0.82190352327943,6.844827586206897,3.6286764705882355,5.236752028397566,0.15694910105012755,Faible (<0.3)
Spain,2017,68.36,13.28,17.02,34103.0,7.971,25.114,0.744,0.8853333333333333,0.9455555555555555,0.9154444444444444,34103.0,0.8809525617028622,0.843436679812165,4.5810344827586205,3.693235294117647,4.137134888438133,0.20386975589538545,Faible (<0.3)
Italy,2017,69.92,14.12,18.19,36053.0,8.23,25.184,0.768,0.9413333333333332,1.0105555555555557,0.9759444444444445,36053.0,0.8893519735110987,0.8735477775085919,4.7298850574712645,3.703529411764706,4.216707234617985,0.20716348774157461,Faible (<0.3)
Sweden,2017,82.34,7.45,11.29,8809.0,4.324,3.822,0.9590769230769232,0.4966666666666667,0.6272222222222221,0.5619444444444444,8809.0,0.6764817970145766,0.7143882663388232,2.485057471264368,1.0,1.742528735632184,0.4099721581232033,Moyen (0.3–0.5)
Norway,2017,83.16,8.6,13.22,66971.0,8.455,26.669,0.9716923076923076,0.5733333333333334,0.7344444444444445,0.653888888888889,66971.0,0.9828961976500488,0.8547651213272874,4.859195402298851,3.9219117647058823,4.390553583502367,0.19468276723443081,Faible (<0.3)
Finland,2017,72.63,9.09,12.84,11399.0,10.943,6.113,0.8096923076923076,0.606,0.7133333333333334,0.6596666666666666,11399.0,0.7154166694979689,0.725662258300644,6.289080459770115,1.0,3.6445402298850573,0.19910941093481363,Faible (<0.3)
Denmark,2017,73.61,10.39,14.42,13269.0,11.392,7.356,0.8247692307692308,0.6926666666666667,0.8011111111111111,0.7468888888888889,13269.0,0.7383627685153955,0.7690467590408191,6.547126436781609,1.081764705882353,3.814445571331981,0.20161429614324597,Faible (<0.3)
Netherlands,2017,74.18,10.83,14.8,14366.0,13.177,8.767,0.8335384615384617,0.722,0.8222222222222223,0.7721111111111112,14366.0,0.7503617017024112,0.7845585662655012,7.5729885057471265,1.289264705882353,4.43112660581474,0.17705622882360558,Faible (<0.3)
Belgium,2017,75.09,12.57,16.94,16080.0,1.39,9.512,0.8475384615384616,0.838,0.9411111111111112,0.8895555555555557,16080.0,0.7673874892702927,0.8332635837951828,1.0,1.3988235294117648,1.1994117647058824,0.694726872217661,Très élevé (>0.65)
Portugal,2017,76.29,13.42,17.98,17925.0,2.166,10.624,0.8660000000000001,0.8946666666666666,0.9988888888888889,0.9467777777777777,17925.0,0.783795181352567,0.8629577082105419,1.2448275862068965,1.5623529411764707,1.4035902636916835,0.6148216687830356,Élevé (0.5–0.65)
Poland,2017,77.44,13.85,17.94,18845.0,2.957,11.607,0.8836923076923077,0.9233333333333333,0.9966666666666667,0.96,18845.0,0.7913557080524897,0.875618003149261,1.6994252873563218,1.7069117647058822,1.703168526031102,0.5141111932062976,Élevé (0.5–0.65)
Czech Republic,2017,78.55,7.09,10.74,19251.0,3.797,14.123,0.9007692307692308,0.4726666666666667,0.5966666666666667,0.5346666666666666,19251.0,0.7945755184763927,0.7260122422658543,2.1821839080459773,2.076911764705882,2.12954783637593,0.3409231902962949,Moyen (0.3–0.5)
Hungary,2017,79.9,8.11,11.93,22102.0,4.459,14.734,0.9215384615384616,0.5406666666666666,0.6627777777777778,0.6017222222222223,22102.0,0.8154370845681197,0.7675381864619596,2.5626436781609194,2.166764705882353,2.3647041920216365,0.3245810571366961,Moyen (0.3–0.5)
Romania,2017,80.63,9.45,13.42,23306.0,5.255,15.403,0.9327692307692307,0.63,0.7455555555555555,0.6877777777777778,23306.0,0.8234494938466389,0.8083878411006696,3.0201149425287355,2.2651470588235294,2.6426310006761327,0.3059026556843687,Moyen (0.3–0.5)
Bulgaria,2017,81.33,10.27,14.55,24506.0,6.482,16.86,0.9435384615384615,0.6846666666666666,0.8083333333333333,0.7464999999999999,24506.0,0.8310335712140395,0.8365065183220728,3.7252873563218394,2.4794117647058824,3.102349560513861,0.26963644876418025,Faible (<0.3)
Croatia,2017,82.39,11.05,14.32,26860.0,7.157,18.045,0.9598461538461539,0.7366666666666667,0.7955555555555556,0.7661111111111112,26860.0,0.8448884339483912,0.85329182522116,4.113218390804597,2.6536764705882354,3.3834474306964166,0.2521959754656293,Faible (<0.3)
Slovakia,2017,83.42,12.3,15.83,27609.0,7.988,18.662,0.9756923076923077,0.8200000000000001,0.8794444444444445,0.8497222222222223,27609.0,0.849043012692718,0.8895557743968758,4.590804597701149,2.744411764705882,3.6676081812035157,0.242543840685013,Faible (<0.3)
China,2017,76.59,12.93,17.07,15389.0,7.037,14.496,0.8706153846153847,0.862,0.9483333333333334,0.9051666666666667,15389.0,0.7607526237788089,0.8432042422607648,4.044252873563218,2.131764705882353,3.0880087897227857,0.2730575913731322,Faible (<0.3)
Brazil,2017,75.18,14.04,18.1,14722.0,2.227,11.121,0.848923076923077,0.9359999999999999,1.0055555555555555,0.9707777777777777,14722.0,0.7540593451000335,0.8533579342528349,1.2798850574712644,1.6354411764705883,1.4576631169709264,0.5854287759068376,Élevé (0.5–0.65)
Mexico,2017,86.53,7.34,11.39,17275.0,9.944,23.06,1.0,0.48933333333333334,0.6327777777777778,0.5610555555555555,17275.0,0.7782157843157617,0.7586392370210391,5.714942528735633,3.3911764705882352,4.553059499661934,0.16662185879129587,Faible (<0.3)
Argentina,2017,87.08,7.62,11.75,19743.0,10.213,23.461,1.0,0.508,0.6527777777777778,0.5803888888888888,19743.0,0.7983875595095207,0.773827721165374,5.869540229885057,3.4501470588235295,4.659843644354293,0.16606302275891105,Faible (<0.3)
Chile,2017,88.59,9.61,13.62,34890.0,11.735,26.456,1.0,0.6406666666666666,0.7566666666666666,0.6986666666666665,34890.0,0.884398882842759,0.8517380903279844,6.744252873563218,3.8905882352941177,5.317420554428668,0.16017880880582328,Faible (<0.3)
South Africa,2017,63.31,10.04,13.9,12171.0,12.647,27.906,0.6663076923076924,0.6693333333333332,0.7722222222222223,0.7207777777777777,12171.0,0.7253154181361466,0.7036138426081338,7.2683908045977015,4.103823529411764,5.686107167004733,0.12374262776668275,Faible (<0.3)
Iran,2017,60.5,11.15,15.06,8150.0,1.44,3.791,0.6230769230769231,0.7433333333333334,0.8366666666666667,0.79,8150.0,0.6647363077353664,0.6890848780654533,1.0,1.0,1.0,0.6890848780654533,Très élevé (>0.65)
Iraq,2017,61.35,12.84,16.93,9757.0,2.171,5.179,0.6361538461538462,0.856,0.9405555555555556,0.8982777777777777,9757.0,0.6919213619271409,0.7339669719378126,1.2477011494252872,1.0,1.1238505747126437,0.6530823478250033,Très élevé (>0.65)
Algeria,2017,62.43,12.91,17.19,11253.0,3.174,6.407,0.6527692307692308,0.8606666666666667,0.9550000000000001,0.9078333333333334,11253.0,0.713469429326355,0.7505513142299586,1.8241379310344827,1.0,1.4120689655172414,0.5315259612373333,Élevé (0.5–0.65)
Libya,2017,63.27,14.46,18.48,13113.0,3.857,7.207,0.6656923076923077,0.9640000000000001,1.0266666666666666,0.9953333333333334,13113.0,0.7365763255809963,0.7873236208104538,2.216666666666667,1.0598529411764706,1.6382598039215686,0.4805853253103113,Moyen (0.3–0.5)
Saudi Arabia,2017,74.41,7.41,11.31,52972.0,18.55,22.181,0.837076923076923,0.494,0.6283333333333334,0.5611666666666667,52972.0,0.9474741999637437,0.7634985372721759,10.660919540229886,3.2619117647058826,6.961415652467884,0.10967575783260533,Faible (<0.3)
UAE,2017,78.12,7.99,11.99,68264.0,22.945,30.714,0.8941538461538462,0.5326666666666667,0.6661111111111111,0.599388888888889,68264.0,0.9857848139490064,0.8084149820028372,13.186781609195403,4.516764705882353,8.851773157538878,0.09132802746016219,Faible (<0.3)
Qatar,2017,66.08,9.29,13.23,17735.0,40.186,11.87,0.7089230769230769,0.6193333333333333,0.735,0.6771666666666667,17735.0,0.782185486425087,0.7214420959188742,23.095402298850576,1.7455882352941177,12.420495267072347,0.058084809051976424,Faible (<0.3)
Kuwait,2017,67.57,10.27,14.32,18769.0,24.649,12.09,0.7318461538461537,0.6846666666666666,0.7955555555555556,0.7401111111111112,18769.0,0.7907452836781791,0.7537912810747956,14.166091954022988,1.7779411764705884,7.972016565246788,0.09455465563893503,Faible (<0.3)
Singapore,2017,68.45,11.46,15.16,20856.0,8.112,13.352,0.7453846153846154,0.764,0.8422222222222222,0.8031111111111111,20856.0,0.8066718604195181,0.7845446325933958,4.662068965517242,1.963529411764706,3.312799188640974,0.23682227262173516,Faible (<0.3)
Malaysia,2017,68.76,12.08,16.47,21890.0,8.339,14.376,0.7501538461538463,0.8053333333333333,0.9149999999999999,0.8601666666666666,21890.0,0.8139811806330525,0.8068307424894773,4.792528735632184,2.1141176470588237,3.453323191345504,0.23363893206158765,Faible (<0.3)
Turkey,2017,70.65,13.31,17.24,23231.0,9.288,15.357,0.7792307692307693,0.8873333333333334,0.9577777777777777,0.9225555555555556,23231.0,0.8229626042894261,0.8394849362902809,5.337931034482759,2.2583823529411764,3.7981566937119675,0.2210243030994716,Faible (<0.3)
Greece,2017,71.88,14.14,18.5,25645.0,10.508,16.777,0.7981538461538461,0.9426666666666667,1.0277777777777777,0.9852222222222222,25645.0,0.8378961290584396,0.8701691146886199,6.039080459770115,2.4672058823529412,4.253143171061528,0.2045943622611315,Faible (<0.3)
Switzerland,2017,83.92,7.2,10.92,64815.0,4.241,18.856,0.9833846153846154,0.48000000000000004,0.6066666666666667,0.5433333333333333,64815.0,0.9779532565681706,0.8054451155828579,2.43735632183908,2.7729411764705887,2.6051487491548344,0.3091743286613332,Moyen (0.3–0.5)
Austria,2017,73.26,8.24,12.33,27758.0,12.009,19.121,0.8193846153846155,0.5493333333333333,0.685,0.6171666666666666,27758.0,0.8498560369963631,0.7546493638911684,6.901724137931034,2.8119117647058824,4.856817951318458,0.15537938037935048,Faible (<0.3)
New Zealand,2017,74.66,8.93,12.97,30525.0,12.219,20.177,0.8409230769230769,0.5953333333333333,0.7205555555555556,0.6579444444444444,30525.0,0.8642096445923313,0.781966595850199,7.022413793103448,2.9672058823529412,4.994809837728194,0.15655582920167055,Faible (<0.3)
Ireland,2017,75.55,10.24,14.34,31198.0,1.429,22.532,0.8546153846153846,0.6826666666666666,0.7966666666666666,0.7396666666666667,31198.0,0.8675038634807865,0.8185138967185503,1.0,3.313529411764706,2.156764705882353,0.37951005711756053,Moyen (0.3–0.5)
Luxembourg,2017,76.52,11.15,15.35,33616.0,2.191,22.322,0.8695384615384615,0.7433333333333334,0.8527777777777777,0.7980555555555555,33616.0,0.8787798949652015,0.8480094228772972,1.2591954022988505,3.2826470588235295,2.27092123056119,0.3734208881686914,Moyen (0.3–0.5)
Iceland,2017,77.73,12.18,15.52,34468.0,2.95,24.134,0.8881538461538462,0.8119999999999999,0.8622222222222222,0.8371111111111111,34468.0,0.8825607010822978,0.8689710288389364,1.6954022988505748,3.5491176470588237,2.622259972954699,0.33138248602399284,Moyen (0.3–0.5)
Estonia,2017,78.5,13.24,17.45,35095.0,3.86,25.201,0.9,0.8826666666666667,0.9694444444444444,0.9260555555555556,35095.0,0.8852838300028484,0.903623175543312,2.218390804597701,3.706029411764706,2.9622101081812033,0.30505033152362593,Moyen (0.3–0.5)
Latvia,2017,79.62,14.32,18.04,37693.0,4.524,27.25,0.9172307692307693,0.9546666666666667,1.0022222222222221,0.9784444444444444,37693.0,0.8960715854265443,0.9299347944391124,2.6,4.007352941176471,3.3036764705882353,0.2814848253810801,Faible (<0.3)
Lithuania,2017,80.51,7.57,11.5,8344.0,5.397,3.764,0.930923076923077,0.5046666666666667,0.6388888888888888,0.5717777777777777,8344.0,0.6682898621616973,0.7085469733698518,3.1017241379310345,1.0,2.0508620689655173,0.3454873850815587,Moyen (0.3–0.5)
Slovenia,2017,81.64,7.88,11.56,9697.0,6.38,5.267,0.9483076923076923,0.5253333333333333,0.6422222222222222,0.5837777777777777,9697.0,0.6909895872154477,0.7259211419219599,3.6666666666666665,1.0,2.333333333333333,0.31110906082369716,Moyen (0.3–0.5)
Serbia,2017,82.37,9.17,13.19,11656.0,6.802,6.246,0.9595384615384616,0.6113333333333333,0.7327777777777778,0.6720555555555555,11656.0,0.7187845229857928,0.7739069735920214,3.90919540229885,1.0,2.4545977011494253,0.3152887225591471,Moyen (0.3–0.5)
Bosnia,2017,83.69,10.3,14.36,13150.0,7.159,7.555,0.9798461538461538,0.6866666666666668,0.7977777777777777,0.7422222222222222,13150.0,0.7370019483779928,0.8123069339144932,4.114367816091954,1.111029411764706,2.61269861392833,0.3109072472362769,Moyen (0.3–0.5)
Macedonia,2017,84.2,10.83,14.99,14785.0,8.564,8.852,0.9876923076923078,0.722,0.8327777777777778,0.7773888888888889,14785.0,0.7547043802128952,0.8337047777757908,4.92183908045977,1.301764705882353,3.1118018931710614,0.2679170481917181,Faible (<0.3)
Montenegro,2017,85.88,12.46,16.95,16130.0,9.421,9.319,1.0,0.8306666666666668,0.9416666666666667,0.8861666666666668,16130.0,0.7678564611818474,0.8795593526862067,5.4143678160919535,1.3704411764705884,3.392404496281271,0.2592731361046046,Faible (<0.3)
Uruguay,2017,86.33,13.03,17.68,17340.0,10.238,11.185,1.0,0.8686666666666666,0.9822222222222222,0.9254444444444444,17340.0,0.7787830894771242,0.8965798106233389,5.8839080459770114,1.6448529411764707,3.7643804935767413,0.23817459795926474,Faible (<0.3)
Panama,2017,87.41,14.54,18.35,18972.0,10.753,11.709,1.0,0.9693333333333333,1.0194444444444446,0.994388888888889,18972.0,0.792370286152564,0.9236231606586366,6.179885057471265,1.7219117647058824,3.9508984110885734,0.2337754770070524,Faible (<0.3)
Venezuela,2017,88.22,7.19,11.06,20123.0,11.298,13.366,1.0,0.47933333333333333,0.6144444444444445,0.5468888888888889,20123.0,0.8012673526398042,0.7595543394727039,6.493103448275862,1.9655882352941176,4.22934584178499,0.17959144697236087,Faible (<0.3)
Dominican Republic,2017,88.95,8.35,12.38,21273.0,12.482,14.266,1.0,0.5566666666666666,0.6877777777777778,0.6222222222222222,21273.0,0.809662308673057,0.7957008341816145,7.173563218390805,2.0979411764705884,4.635752197430697,0.17164438483632086,Faible (<0.3)
Guatemala,2017,60.5,9.47,12.91,23453.0,1.393,16.122,0.6230769230769231,0.6313333333333334,0.7172222222222222,0.6742777777777778,23453.0,0.8243992688917496,0.7022731059583182,1.0,2.3708823529411767,1.6854411764705883,0.4166701963630192,Moyen (0.3–0.5)
Honduras,2017,61.46,10.05,13.95,24510.0,2.274,17.011,0.6378461538461538,0.67,0.7749999999999999,0.7224999999999999,24510.0,0.8310582253239981,0.726209202976956,1.306896551724138,2.5016176470588234,1.9042570993914807,0.38136090090409613,Moyen (0.3–0.5)
Nicaragua,2017,62.97,11.19,14.98,25613.0,2.832,17.326,0.661076923076923,0.746,0.8322222222222222,0.7891111111111111,25613.0,0.8377075230249569,0.758858594407693,1.6275862068965516,2.5479411764705886,2.0877636916835702,0.3634791607070005,Moyen (0.3–0.5)
Haiti,2017,63.48,12.3,15.83,28392.0,3.743,19.486,0.6689230769230768,0.8200000000000001,0.8794444444444445,0.8497222222222223,28392.0,0.8532673781864077,0.785680725473773,2.151149425287356,2.8655882352941178,2.508368830290737,0.31322376358133397,Moyen (0.3–0.5)
Jamaica,2017,64.88,13.38,17.3,28883.0,4.297,20.151,0.6904615384615383,0.892,0.9611111111111111,0.9265555555555556,28883.0,0.855857345225579,0.8180957052514788,2.4695402298850575,2.9633823529411765,2.716461291413117,0.3011622907484543,Moyen (0.3–0.5)
Trinidad and Tobago,2017,65.34,14.0,17.96,30947.0,5.363,21.371,0.6975384615384616,0.9333333333333333,0.9977777777777779,0.9655555555555556,30947.0,0.8662836464159225,0.8356065726474001,3.082183908045977,3.1427941176470586,3.1124890128465177,0.2684689228455135,Faible (<0.3)
Cameroon,2017,66.45,7.29,10.96,33303.0,6.181,23.013,0.7146153846153847,0.486,0.6088888888888889,0.5474444444444444,33303.0,0.8773668197933443,0.7001609312133563,3.552298850574713,3.3842647058823534,3.4682817782285333,0.2018754461095061,Faible (<0.3)
Ivory Coast,2017,67.61,8.25,12.53,34092.0,6.87,24.465,0.7324615384615385,0.55,0.6961111111111111,0.6230555555555556,34092.0,0.8809038304744851,0.7380402240692354,3.9482758620689657,3.5977941176470587,3.7730349898580124,0.19560916504964865,Faible (<0.3)
Mozambique,2017,68.06,9.22,13.21,35254.0,7.77,23.955,0.7393846153846154,0.6146666666666667,0.7338888888888889,0.6742777777777778,35254.0,0.8859666514270762,0.7615683329743024,4.4655172413793105,3.5227941176470585,3.9941556795131845,0.19067066836691848,Faible (<0.3)
Uganda,2017,69.24,10.22,14.27,36150.0,8.93,25.904,0.7575384615384615,0.6813333333333333,0.7927777777777778,0.7370555555555556,36150.0,0.8897578407121516,0.7920007237816723,5.132183908045977,3.8094117647058825,4.4707978363759295,0.17714975106628295,Faible (<0.3)
Rwanda,2017,70.69,11.29,15.09,8684.0,9.06,3.91,0.7798461538461539,0.7526666666666666,0.8383333333333334,0.7955,8684.0,0.6743229577290054,0.7478922302754917,5.206896551724138,1.0,3.103448275862069,0.24098749642210288,Faible (<0.3)
